id,name,supertype,types,price_date,normal_market,normal_low,normal_high,reverse_market,reverse_low,reverse_high,holo_market,holo_low,holo_high,month
swsh12tg-TG01,Braixen,Pokémon,Fire,2025/02/22,,,,,,,3.09,1.5,999.99,feb
swsh12tg-TG02,Milotic,Pokémon,Water,2025/02/22,,,,,,,5.3,4.23,89.0,feb
swsh12tg-TG03,Flaaffy,Pokémon,Lightning,2025/02/22,,,,,,,2.99,1.42,89.0,feb
swsh12tg-TG04,Jynx,Pokémon,Psychic,2025/02/22,,,,,,,1.78,0.7,999.99,feb
swsh12tg-TG05,Gardevoir,Pokémon,Psychic,2025/02/22,,,,,,,5.91,3.51,89.0,feb
swsh12tg-TG06,Malamar,Pokémon,Psychic,2025/02/22,,,,,,,0.83,0.4,999.99,feb
swsh12tg-TG07,Rockruff,Pokémon,Fighting,2025/02/22,,,,,,,2.31,0.88,9.0,feb
swsh12tg-TG08,Passimian,Pokémon,Fighting,2025/02/22,,,,,,,0.97,0.25,999.99,feb
swsh12tg-TG09,Druddigon,Pokémon,Dragon,2025/02/22,,,,,,,2.27,0.94,999.99,feb
swsh12tg-TG10,Smeargle,Pokémon,Colorless,2025/02/22,,,,,,,2.43,0.75,999.99,feb
swsh12tg-TG11,Altaria,Pokémon,Colorless,2025/02/22,,,,,,,4.49,1.99,89.0,feb
swsh12tg-TG12,Kricketune V,Pokémon,Grass,2025/02/22,,,,,,,3.1,1.5,10.0,feb
swsh12tg-TG13,Serperior V,Pokémon,Grass,2025/02/22,,,,,,,17.19,12.8,42.69,feb
swsh12tg-TG14,Blaziken V,Pokémon,Fire,2025/02/22,,,,,,,25.46,20.0,70.0,feb
swsh12tg-TG15,Blaziken VMAX,Pokémon,Fire,2025/02/22,,,,,,,25.92,22.77,79.95,feb
swsh12tg-TG16,Zeraora V,Pokémon,Lightning,2025/02/22,,,,,,,6.81,5.09,24.99,feb
swsh12tg-TG17,Mawile V,Pokémon,Psychic,2025/02/22,,,,,,,5.59,4.29,15.99,feb
swsh12tg-TG18,Corviknight V,Pokémon,Metal,2025/02/22,,,,,,,6.15,4.34,18.69,feb
swsh12tg-TG19,Corviknight VMAX,Pokémon,Metal,2025/02/22,,,,,,,5.51,3.0,15.0,feb
swsh12tg-TG20,Rayquaza VMAX,Pokémon,Dragon,2025/02/22,,,,,,,77.99,65.0,180.0,feb
swsh12tg-TG21,Duraludon VMAX,Pokémon,Dragon,2025/02/22,,,,,,,7.09,4.89,25.0,feb
swsh12tg-TG22,Blissey V,Pokémon,Colorless,2025/02/22,,,,,,,10.54,9.0,89.0,feb
swsh12tg-TG23,Friends in Galar,Trainer,,2025/02/22,,,,,,,8.14,5.09,42.0,feb
swsh12tg-TG24,Gordie,Trainer,,2025/02/22,,,,,,,1.53,0.75,14.99,feb
swsh12tg-TG25,Judge,Trainer,,2025/02/22,,,,,,,2.73,2.0,39.98,feb
swsh12tg-TG26,Professor Burnet,Trainer,,2025/02/22,,,,,,,3.55,1.94,89.0,feb
swsh12tg-TG27,Raihan,Trainer,,2025/02/22,,,,,,,3.22,1.5,89.0,feb
swsh12tg-TG28,Sordward & Shielbert,Trainer,,2025/02/22,,,,,,,1.54,0.75,20.0,feb
swsh12tg-TG29,Rayquaza VMAX,Pokémon,Dragon,2025/02/22,,,,,,,9.38,6.95,89.0,feb
swsh12tg-TG30,Duraludon VMAX,Pokémon,Dragon,2025/02/22,,,,,,,2.45,1.24,20.0,feb
swsh2-1,Caterpie,Pokémon,Grass,2025/02/22,0.12,0.01,11.5,0.31,0.01,2.0,,,,feb
swsh2-2,Metapod,Pokémon,Grass,2025/02/22,0.16,0.06,1.58,0.44,0.22,2.99,,,,feb
swsh2-3,Butterfree,Pokémon,Grass,2025/02/22,0.25,0.1,11.5,0.84,0.64,2.0,0.69,0.65,0.72,feb
swsh2-4,Scyther,Pokémon,Grass,2025/02/22,0.12,0.02,1.3,0.29,0.15,2.0,,,,feb
swsh2-5,Shuckle,Pokémon,Grass,2025/02/22,0.12,0.02,1.22,0.35,0.15,2.0,,,,feb
swsh2-6,Heracross,Pokémon,Grass,2025/02/22,0.1,0.01,1.31,0.25,0.1,2.44,,,,feb
swsh2-7,Lotad,Pokémon,Grass,2025/02/22,0.08,0.02,1.33,0.21,0.1,2.0,,,,feb
swsh2-8,Lombre,Pokémon,Grass,2025/02/22,0.1,0.02,1.35,0.2,0.13,2.0,,,,feb
swsh2-9,Ludicolo,Pokémon,Grass,2025/02/22,0.23,0.1,2.0,0.46,0.35,2.0,,,,feb
swsh2-10,Surskit,Pokémon,Grass,2025/02/22,0.08,0.01,1.32,0.2,0.09,2.0,,,,feb
swsh2-11,Masquerain,Pokémon,Grass,2025/02/22,0.07,0.01,1.29,0.28,0.06,1.37,,,,feb
swsh2-12,Snover,Pokémon,Grass,2025/02/22,0.08,0.01,1.31,0.21,0.05,2.0,,,,feb
swsh2-13,Abomasnow,Pokémon,Grass,2025/02/22,0.22,0.01,11.5,0.46,0.15,1.09,,,,feb
swsh2-14,Phantump,Pokémon,Grass,2025/02/22,0.07,0.01,11.5,0.22,0.1,2.99,,,,feb
swsh2-15,Trevenant,Pokémon,Grass,2025/02/22,0.18,0.11,1.5,0.42,0.2,2.0,,,,feb
swsh2-16,Grubbin,Pokémon,Grass,2025/02/22,0.13,0.01,1.0,0.26,0.1,2.0,,,,feb
swsh2-17,Rillaboom V,Pokémon,Grass,2025/02/22,,,,,,,0.57,0.35,4.99,feb
swsh2-18,Rillaboom VMAX,Pokémon,Grass,2025/02/22,,,,,,,1.83,0.95,8.19,feb
swsh2-19,Eldegoss V,Pokémon,Grass,2025/02/22,,,,,,,0.55,0.4,17.21,feb
swsh2-20,Applin,Pokémon,Grass,2025/02/22,0.08,0.01,11.5,0.26,0.04,2.0,,,,feb
swsh2-21,Applin,Pokémon,Grass,2025/02/22,0.12,0.02,1.21,0.23,0.1,2.0,,,,feb
swsh2-22,Flapple,Pokémon,Grass,2025/02/22,,,,0.55,0.35,2.0,0.37,0.2,2.0,feb
swsh2-23,Appletun,Pokémon,Grass,2025/02/22,,,,0.43,0.32,2.0,0.35,0.2,2.0,feb
swsh2-24,Vulpix,Pokémon,Fire,2025/02/22,0.15,0.01,11.5,0.32,0.23,2.99,,,,feb
swsh2-25,Ninetales,Pokémon,Fire,2025/02/22,0.39,0.17,1.95,1.19,0.95,4.99,,,,feb
swsh2-26,Ninetales V,Pokémon,Fire,2025/02/22,,,,,,,3.62,0.7,89.0,feb
swsh2-27,Growlithe,Pokémon,Fire,2025/02/22,0.09,0.01,1.34,0.34,0.18,2.0,,,,feb
swsh2-28,Arcanine,Pokémon,Fire,2025/02/22,0.24,0.2,1.47,0.69,0.25,1.95,,,,feb
swsh2-29,Magmar,Pokémon,Fire,2025/02/22,0.08,0.01,1.32,0.2,0.13,2.0,,,,feb
swsh2-30,Magmortar,Pokémon,Fire,2025/02/22,0.21,0.15,2.0,0.5,0.25,1.95,,,,feb
swsh2-31,Litwick,Pokémon,Fire,2025/02/22,0.06,0.01,11.5,0.21,0.09,2.99,,,,feb
swsh2-32,Lampent,Pokémon,Fire,2025/02/22,0.11,0.02,2.0,0.23,0.09,2.99,,,,feb
swsh2-33,Chandelure,Pokémon,Fire,2025/02/22,,,,0.46,0.24,2.0,0.29,0.1,2.0,feb
swsh2-34,Heatmor,Pokémon,Fire,2025/02/22,0.08,0.02,1.3,0.18,0.09,2.0,,,,feb
swsh2-35,Cinderace V,Pokémon,Fire,2025/02/22,,,,,,,0.53,0.4,4.99,feb
swsh2-36,Cinderace VMAX,Pokémon,Fire,2025/02/22,,,,,,,2.48,1.25,89.0,feb
swsh2-37,Galarian Mr. Mime,Pokémon,Water,2025/02/22,0.07,0.01,1.34,0.22,0.08,2.99,,,,feb
swsh2-38,Galarian Mr. Rime,Pokémon,Water,2025/02/22,0.18,0.08,999.99,0.48,0.25,2.0,,,,feb
swsh2-39,Magikarp,Pokémon,Water,2025/02/22,0.2,0.01,1.0,0.46,0.25,9.99,,,,feb
swsh2-40,Gyarados,Pokémon,Water,2025/02/22,,,,0.86,0.4,2.49,0.55,0.38,3.95,feb
swsh2-41,Wingull,Pokémon,Water,2025/02/22,0.06,0.01,1.28,0.23,0.08,2.0,,,,feb
swsh2-42,Pelipper,Pokémon,Water,2025/02/22,0.06,0.01,1.28,0.23,0.1,2.99,,,,feb
swsh2-43,Milotic V,Pokémon,Water,2025/02/22,,,,,,,2.61,1.48,24.99,feb
swsh2-44,Tympole,Pokémon,Water,2025/02/22,0.06,0.01,1.2,0.22,0.11,2.0,,,,feb
swsh2-45,Palpitoad,Pokémon,Water,2025/02/22,0.08,0.01,1.29,0.24,0.1,2.0,,,,feb
swsh2-46,Seismitoad,Pokémon,Water,2025/02/22,0.17,0.03,11.5,0.48,0.08,1.51,,,,feb
swsh2-47,Galarian Darumaka,Pokémon,Water,2025/02/22,0.08,0.01,1.32,0.2,0.1,1.41,,,,feb
swsh2-48,Galarian Darmanitan,Pokémon,Water,2025/02/22,0.19,0.02,2.0,0.46,0.25,2.0,,,,feb
swsh2-49,Inteleon V,Pokémon,Water,2025/02/22,,,,,,,0.6,0.45,71.0,feb
swsh2-50,Inteleon VMAX,Pokémon,Water,2025/02/22,,,,,,,1.4,0.54,9.69,feb
swsh2-51,Cramorant,Pokémon,Water,2025/02/22,0.16,0.1,11.5,0.43,0.15,3.99,,,,feb
swsh2-52,Arrokuda,Pokémon,Water,2025/02/22,0.1,0.01,1.33,0.22,0.12,2.0,,,,feb
swsh2-53,Barraskewda,Pokémon,Water,2025/02/22,0.17,0.03,1.5,0.44,0.25,2.0,,,,feb
swsh2-54,Eiscue,Pokémon,Water,2025/02/22,,,,0.51,0.4,2.0,0.29,0.09,1.5,feb
swsh2-55,Eiscue V,Pokémon,Water,2025/02/22,,,,,,,0.78,0.43,89.0,feb
swsh2-56,Voltorb,Pokémon,Lightning,2025/02/22,0.06,0.01,1.28,0.17,0.08,2.99,,,,feb
swsh2-57,Electrode,Pokémon,Lightning,2025/02/22,0.1,0.02,11.5,0.22,0.06,2.0,,,,feb
swsh2-58,Electabuzz,Pokémon,Lightning,2025/02/22,0.09,0.01,1.31,0.21,0.14,2.0,,,,feb
swsh2-59,Electivire,Pokémon,Lightning,2025/02/22,0.19,0.1,11.5,0.58,0.36,2.0,,,,feb
swsh2-60,Shinx,Pokémon,Lightning,2025/02/22,0.08,0.01,11.5,0.19,0.08,2.0,,,,feb
swsh2-61,Luxio,Pokémon,Lightning,2025/02/22,0.16,0.01,2.0,0.27,0.1,2.0,,,,feb
swsh2-62,Luxray,Pokémon,Lightning,2025/02/22,,,,0.41,0.25,2.0,0.3,0.18,2.0,feb
swsh2-63,Helioptile,Pokémon,Lightning,2025/02/22,0.07,0.01,1.29,0.18,0.08,2.0,,,,feb
swsh2-64,Heliolisk,Pokémon,Lightning,2025/02/22,0.08,0.01,1.31,0.19,0.1,1.36,,,,feb
swsh2-65,Charjabug,Pokémon,Lightning,2025/02/22,0.08,0.02,1.54,0.23,0.14,2.0,,,,feb
swsh2-66,Vikavolt,Pokémon,Lightning,2025/02/22,,,,0.45,0.1,2.0,0.29,0.1,1.5,feb
swsh2-67,Boltund V,Pokémon,Lightning,2025/02/22,,,,,,,1.01,0.29,7.99,feb
swsh2-68,Toxel,Pokémon,Lightning,2025/02/22,0.11,0.01,1.29,0.2,0.14,2.0,,,,feb
swsh2-69,Toxtricity,Pokémon,Lightning,2025/02/22,0.28,0.15,2.0,0.51,0.25,1.99,,,,feb
swsh2-70,Toxtricity V,Pokémon,Lightning,2025/02/22,,,,,,,0.85,0.47,4.99,feb
swsh2-71,Toxtricity VMAX,Pokémon,Lightning,2025/02/22,,,,,,,2.95,1.98,9.99,feb
swsh2-72,Pincurchin V,Pokémon,Lightning,2025/02/22,,,,,,,0.7,0.4,89.0,feb
swsh2-73,Morpeko,Pokémon,Lightning,2025/02/22,0.12,0.03,1.0,0.34,0.15,1.48,,,,feb
swsh2-74,Clefairy,Pokémon,Psychic,2025/02/22,0.15,0.01,1.34,0.38,0.1,7.74,,,,feb
swsh2-75,Clefable,Pokémon,Psychic,2025/02/22,,,,0.54,0.2,1.66,0.46,0.22,2.47,feb
swsh2-76,Natu,Pokémon,Psychic,2025/02/22,0.08,0.01,1.32,0.19,0.01,2.0,,,,feb
swsh2-77,Xatu,Pokémon,Psychic,2025/02/22,0.1,0.02,1.33,0.28,0.1,2.0,,,,feb
swsh2-78,Galarian Corsola,Pokémon,Psychic,2025/02/22,0.14,0.01,1.33,0.22,0.1,1.49,,,,feb
swsh2-79,Galarian Cursola,Pokémon,Psychic,2025/02/22,,,,0.55,0.25,1.3,0.47,0.25,1.5,feb
swsh2-80,Sigilyph,Pokémon,Psychic,2025/02/22,0.15,0.08,1.65,0.43,0.23,2.0,,,,feb
swsh2-81,Sandygast,Pokémon,Psychic,2025/02/22,0.13,0.01,1.31,0.24,0.05,2.0,,,,feb
swsh2-82,Palossand,Pokémon,Psychic,2025/02/22,0.08,0.01,1.34,0.19,0.1,2.0,,,,feb
swsh2-83,Hatenna,Pokémon,Psychic,2025/02/22,0.14,0.01,11.5,0.28,0.09,2.99,,,,feb
swsh2-84,Hattrem,Pokémon,Psychic,2025/02/22,0.11,0.03,1.33,0.29,0.09,2.0,,,,feb
swsh2-85,Hatterene,Pokémon,Psychic,2025/02/22,,,,0.5,0.35,4.99,0.35,0.19,2.0,feb
swsh2-86,Milcery,Pokémon,Psychic,2025/02/22,0.1,0.01,1.27,0.23,0.1,2.0,,,,feb
swsh2-87,Alcremie,Pokémon,Psychic,2025/02/22,0.24,0.1,11.5,0.55,0.34,2.0,,,,feb
swsh2-88,Indeedee,Pokémon,Psychic,2025/02/22,0.11,0.01,1.35,0.25,0.1,2.0,,,,feb
swsh2-89,Dreepy,Pokémon,Psychic,2025/02/22,0.1,0.01,1.32,0.26,0.12,2.99,,,,feb
swsh2-90,Drakloak,Pokémon,Psychic,2025/02/22,0.1,0.02,1.3,0.28,0.14,2.0,,,,feb
swsh2-91,Dragapult,Pokémon,Psychic,2025/02/22,,,,0.65,0.45,2.0,0.46,0.04,1.99,feb
swsh2-92,Dragapult V,Pokémon,Psychic,2025/02/22,,,,,,,1.49,0.69,7.45,feb
swsh2-93,Dragapult VMAX,Pokémon,Psychic,2025/02/22,,,,,,,2.02,1.12,19.99,feb
swsh2-94,Galarian Farfetch'd,Pokémon,Fighting,2025/02/22,0.07,0.01,11.5,0.26,0.12,1.45,,,,feb
swsh2-95,Galarian Sirfetch'd,Pokémon,Fighting,2025/02/22,,,,0.51,0.26,1.68,0.32,0.15,2.0,feb
swsh2-96,Nosepass,Pokémon,Fighting,2025/02/22,0.08,0.01,1.28,0.21,0.05,2.99,,,,feb
swsh2-97,Meditite,Pokémon,Fighting,2025/02/22,0.06,0.01,1.19,0.18,0.08,2.99,,,,feb
swsh2-98,Medicham,Pokémon,Fighting,2025/02/22,0.1,0.01,1.28,0.19,0.09,2.99,,,,feb
swsh2-99,Barboach,Pokémon,Fighting,2025/02/22,0.07,0.01,1.33,0.24,0.12,2.0,,,,feb
swsh2-100,Whiscash,Pokémon,Fighting,2025/02/22,0.19,0.1,11.5,0.4,0.18,2.0,,,,feb
swsh2-101,Galarian Yamask,Pokémon,Fighting,2025/02/22,0.08,0.01,1.33,0.21,0.1,2.0,,,,feb
swsh2-102,Galarian Runerigus,Pokémon,Fighting,2025/02/22,0.25,0.15,2.0,0.47,0.25,2.0,,,,feb
swsh2-103,Binacle,Pokémon,Fighting,2025/02/22,0.07,0.01,1.28,0.23,0.05,1.41,,,,feb
swsh2-104,Barbaracle,Pokémon,Fighting,2025/02/22,0.24,0.09,11.5,0.39,0.17,1.09,,,,feb
swsh2-105,Rolycoly,Pokémon,Fighting,2025/02/22,0.06,0.01,11.5,0.2,0.1,2.0,,,,feb
swsh2-106,Carkol,Pokémon,Fighting,2025/02/22,0.09,0.01,1.0,0.24,0.1,1.41,,,,feb
swsh2-107,Coalossal,Pokémon,Fighting,2025/02/22,,,,0.83,0.44,2.0,0.54,0.25,1.55,feb
swsh2-108,Sandaconda V,Pokémon,Fighting,2025/02/22,,,,,,,0.51,0.3,5.5,feb
swsh2-109,Falinks,Pokémon,Fighting,2025/02/22,0.12,0.01,1.28,0.22,0.09,1.46,,,,feb
swsh2-110,Falinks V,Pokémon,Fighting,2025/02/22,,,,,,,0.71,0.4,5.0,feb
swsh2-111,Stonjourner,Pokémon,Fighting,2025/02/22,,,,0.58,0.25,1.27,0.24,0.11,10.0,feb
swsh2-112,Koffing,Pokémon,Darkness,2025/02/22,0.07,0.01,1.33,0.26,0.09,2.0,,,,feb
swsh2-113,Galarian Weezing,Pokémon,Darkness,2025/02/22,,,,0.54,0.15,1.97,0.37,0.2,2.99,feb
swsh2-114,Stunky,Pokémon,Darkness,2025/02/22,0.11,0.01,1.0,0.21,0.1,2.0,,,,feb
swsh2-115,Skuntank,Pokémon,Darkness,2025/02/22,0.12,0.01,1.22,0.23,0.1,2.0,,,,feb
swsh2-116,Spiritomb,Pokémon,Darkness,2025/02/22,0.24,0.12,11.5,0.54,0.2,2.0,,,,feb
swsh2-117,Trubbish,Pokémon,Darkness,2025/02/22,0.09,0.01,1.33,0.22,0.1,2.0,,,,feb
swsh2-118,Garbodor,Pokémon,Darkness,2025/02/22,0.35,0.2,1.19,0.66,0.46,1.76,,,,feb
swsh2-119,Vullaby,Pokémon,Darkness,2025/02/22,0.09,0.01,1.19,0.23,0.1,1.37,,,,feb
swsh2-120,Mandibuzz,Pokémon,Darkness,2025/02/22,0.18,0.05,11.5,0.43,0.2,1.35,,,,feb
swsh2-121,Malamar V,Pokémon,Darkness,2025/02/22,,,,,,,0.63,0.3,89.0,feb
swsh2-122,Malamar VMAX,Pokémon,Darkness,2025/02/22,,,,,,,1.57,0.97,9.99,feb
swsh2-123,Impidimp,Pokémon,Darkness,2025/02/22,0.1,0.01,2.0,0.23,0.05,2.0,,,,feb
swsh2-124,Morgrem,Pokémon,Darkness,2025/02/22,0.08,0.01,2.0,0.2,0.1,2.0,,,,feb
swsh2-125,Grimmsnarl,Pokémon,Darkness,2025/02/22,,,,0.52,0.24,2.0,0.3,0.1,2.0,feb
swsh2-126,Galarian Meowth,Pokémon,Metal,2025/02/22,0.09,0.01,1.31,0.3,0.1,2.49,,,,feb
swsh2-127,Galarian Perrserker,Pokémon,Metal,2025/02/22,0.16,0.03,2.0,0.42,0.25,1.56,,,,feb
swsh2-128,Scizor,Pokémon,Metal,2025/02/22,0.34,0.12,2.0,0.77,0.48,2.0,,,,feb
swsh2-129,Bronzor,Pokémon,Metal,2025/02/22,0.05,0.01,1.29,0.16,0.05,2.99,,,,feb
swsh2-130,Bronzong,Pokémon,Metal,2025/02/22,0.05,0.02,1.29,0.15,0.07,2.0,,,,feb
swsh2-131,Probopass,Pokémon,Metal,2025/02/22,0.2,0.09,1.5,0.34,0.24,1.1,,,,feb
swsh2-132,Durant,Pokémon,Metal,2025/02/22,0.1,0.03,1.34,0.19,0.07,2.0,,,,feb
swsh2-133,Honedge,Pokémon,Metal,2025/02/22,0.08,0.01,1.27,0.18,0.1,2.0,,,,feb
swsh2-134,Doublade,Pokémon,Metal,2025/02/22,0.07,0.01,1.31,0.27,0.1,2.0,,,,feb
swsh2-135,Aegislash,Pokémon,Metal,2025/02/22,0.25,0.1,2.0,0.54,0.4,1.5,,,,feb
swsh2-136,Copperajah V,Pokémon,Metal,2025/02/22,,,,,,,0.74,0.38,89.0,feb
swsh2-137,Copperajah VMAX,Pokémon,Metal,2025/02/22,,,,,,,1.89,0.9,89.0,feb
swsh2-138,Duraludon,Pokémon,Metal,2025/02/22,,,,0.54,0.35,4.99,0.43,0.25,1.61,feb
swsh2-139,Zacian,Pokémon,Metal,2025/02/22,0.44,0.24,1.53,0.59,0.34,9.99,,,,feb
swsh2-140,Zamazenta,Pokémon,Metal,2025/02/22,0.45,0.34,1.65,0.68,0.39,2.07,,,,feb
swsh2-141,Snorlax,Pokémon,Colorless,2025/02/22,0.41,0.1,4.99,0.87,0.5,2.95,,,,feb
swsh2-142,Chatot,Pokémon,Colorless,2025/02/22,0.07,0.01,1.29,0.2,0.1,2.0,,,,feb
swsh2-143,Pidove,Pokémon,Colorless,2025/02/22,0.08,0.02,1.29,0.2,0.09,2.0,,,,feb
swsh2-144,Tranquill,Pokémon,Colorless,2025/02/22,0.08,0.02,11.5,0.23,0.1,2.99,,,,feb
swsh2-145,Unfezant,Pokémon,Colorless,2025/02/22,0.17,0.07,2.0,0.42,0.23,1.5,,,,feb
swsh2-146,Bunnelby,Pokémon,Colorless,2025/02/22,0.15,0.02,1.33,0.24,0.1,2.0,,,,feb
swsh2-147,Diggersby,Pokémon,Colorless,2025/02/22,0.17,0.05,11.5,0.41,0.2,1.0,,,,feb
swsh2-148,Hawlucha,Pokémon,Colorless,2025/02/22,0.09,0.01,1.29,0.2,0.09,2.0,,,,feb
swsh2-149,Stufful,Pokémon,Colorless,2025/02/22,0.11,0.01,1.34,0.24,0.14,2.0,,,,feb
swsh2-150,Bewear,Pokémon,Colorless,2025/02/22,0.11,0.01,11.5,0.19,0.08,1.35,,,,feb
swsh2-151,Skwovet,Pokémon,Colorless,2025/02/22,0.09,0.01,4.99,0.22,0.09,2.99,,,,feb
swsh2-152,Greedent,Pokémon,Colorless,2025/02/22,0.24,0.1,2.0,0.51,0.2,2.0,,,,feb
swsh2-153,Dubwool V,Pokémon,Colorless,2025/02/22,,,,,,,0.62,0.25,89.0,feb
swsh2-154,Boss's Orders,Trainer,,2025/02/22,,,,3.47,2.0,89.0,2.45,1.0,78.02,feb
swsh2-155,Burning Scarf,Trainer,,2025/02/22,0.15,0.04,1.56,0.24,0.05,2.0,,,,feb
swsh2-156,Capacious Bucket,Trainer,,2025/02/22,0.21,0.1,11.5,0.49,0.25,4.99,,,,feb
swsh2-157,Cursed Shovel,Trainer,,2025/02/22,0.05,0.01,1.35,0.22,0.1,4.99,,,,feb
swsh2-158,Dan,Trainer,,2025/02/22,0.06,0.01,5.01,0.21,0.05,2.99,,,,feb
swsh2-159,Full Heal,Trainer,,2025/02/22,0.09,0.01,1.29,0.17,0.09,2.0,,,,feb
swsh2-160,Galar Mine,Trainer,,2025/02/22,0.19,0.05,11.5,0.29,0.14,2.99,,,,feb
swsh2-161,Milo,Trainer,,2025/02/22,0.08,0.01,5.01,0.24,0.05,2.99,,,,feb
swsh2-162,Nugget,Trainer,,2025/02/22,0.1,0.01,1.28,0.19,0.07,2.99,,,,feb
swsh2-163,Oleana,Trainer,,2025/02/22,0.07,0.01,1.55,0.25,0.05,2.0,,,,feb
swsh2-164,Poké Ball,Trainer,,2025/02/22,0.07,0.01,1.29,0.2,0.06,2.0,,,,feb
swsh2-165,Scoop Up Net,Trainer,,2025/02/22,0.33,0.1,89.0,1.41,0.69,8.29,,,,feb
swsh2-166,Skyla,Trainer,,2025/02/22,0.24,0.07,11.5,0.59,0.38,9.99,,,,feb
swsh2-167,Sonia,Trainer,,2025/02/22,0.1,0.02,2.0,0.8,0.1,2.99,,,,feb
swsh2-168,Tool Scrapper,Trainer,,2025/02/22,0.12,0.02,11.5,0.51,0.3,2.0,,,,feb
swsh2-169,Training Court,Trainer,,2025/02/22,0.17,0.05,2.99,0.74,0.02,4.95,,,,feb
swsh2-170,Turffield Stadium,Trainer,,2025/02/22,0.12,0.02,11.5,0.51,0.21,2.0,,,,feb
swsh2-171,Capture Energy,Energy,,2025/02/22,0.15,0.07,11.5,1.57,0.99,9.95,,,,feb
swsh2-172,Horror Psychic Energy,Energy,,2025/02/22,0.51,0.2,11.5,1.98,1.0,6.99,,,,feb
swsh2-173,Speed Lightning Energy,Energy,,2025/02/22,0.21,0.1,89.0,1.66,0.78,4.99,,,,feb
swsh2-174,Twin Energy,Energy,,2025/02/22,0.27,0.05,89.0,0.87,0.5,5.0,,,,feb
swsh2-175,Rillaboom V,Pokémon,Grass,2025/02/22,,,,,,,2.69,1.81,20.0,feb
swsh2-176,Eldegoss V,Pokémon,Grass,2025/02/22,,,,,,,1.8,0.99,19.99,feb
swsh2-177,Ninetales V,Pokémon,Fire,2025/02/22,,,,,,,12.86,11.93,22.79,feb
swsh2-178,Cinderace V,Pokémon,Fire,2025/02/22,,,,,,,3.54,3.0,21.35,feb
swsh2-179,Milotic V,Pokémon,Water,2025/02/22,,,,,,,7.45,6.6,89.0,feb
swsh2-180,Inteleon V,Pokémon,Water,2025/02/22,,,,,,,2.65,1.5,5.33,feb
swsh2-181,Boltund V,Pokémon,Lightning,2025/02/22,,,,,,,1.86,1.43,25.0,feb
swsh2-182,Toxtricity V,Pokémon,Lightning,2025/02/22,,,,,,,2.77,1.81,89.0,feb
swsh2-183,Dragapult V,Pokémon,Psychic,2025/02/22,,,,,,,5.95,4.19,20.0,feb
swsh2-184,Sandaconda V,Pokémon,Fighting,2025/02/22,,,,,,,1.48,1.15,20.0,feb
swsh2-185,Falinks V,Pokémon,Fighting,2025/02/22,,,,,,,2.14,1.5,5.95,feb
swsh2-186,Malamar V,Pokémon,Darkness,2025/02/22,,,,,,,3.11,2.4,6.49,feb
swsh2-187,Copperajah V,Pokémon,Metal,2025/02/22,,,,,,,1.48,0.94,9.99,feb
swsh2-188,Dubwool V,Pokémon,Colorless,2025/02/22,,,,,,,1.73,0.9,20.0,feb
swsh2-189,Boss's Orders,Trainer,,2025/02/22,,,,,,,56.44,52.83,111.44,feb
swsh2-190,Milo,Trainer,,2025/02/22,,,,,,,2.75,2.0,18.0,feb
swsh2-191,Oleana,Trainer,,2025/02/22,,,,,,,6.69,5.75,48.0,feb
swsh2-192,Sonia,Trainer,,2025/02/22,,,,,,,24.01,21.0,129.99,feb
swsh2-193,Rillaboom VMAX,Pokémon,Grass,2025/02/22,,,,,,,10.42,9.0,20.2,feb
swsh2-194,Cinderace VMAX,Pokémon,Fire,2025/02/22,,,,,,,13.57,12.99,24.99,feb
swsh2-195,Inteleon VMAX,Pokémon,Water,2025/02/22,,,,,,,9.68,8.46,179.0,feb
swsh2-196,Toxtricity VMAX,Pokémon,Lightning,2025/02/22,,,,,,,10.06,6.9,19.99,feb
swsh2-197,Dragapult VMAX,Pokémon,Psychic,2025/02/22,,,,,,,14.97,12.0,36.99,feb
swsh2-198,Malamar VMAX,Pokémon,Darkness,2025/02/22,,,,,,,6.21,5.9,14.95,feb
swsh2-199,Copperajah VMAX,Pokémon,Metal,2025/02/22,,,,,,,6.99,4.57,19.95,feb
swsh2-200,Boss's Orders,Trainer,,2025/02/22,,,,,,,31.76,35.0,101.08,feb
swsh2-201,Milo,Trainer,,2025/02/22,,,,,,,7.48,5.28,15.99,feb
swsh2-202,Oleana,Trainer,,2025/02/22,,,,,,,7.51,5.75,49.99,feb
swsh2-203,Sonia,Trainer,,2025/02/22,,,,,,,12.14,9.9,89.0,feb
swsh2-204,Frosmoth,Pokémon,Water,2025/02/22,,,,,,,7.9,6.83,29.99,feb
swsh2-205,Galarian Perrserker,Pokémon,Metal,2025/02/22,,,,,,,7.05,6.48,29.95,feb
swsh2-206,Big Charm,Trainer,,2025/02/22,,,,,,,2.78,1.99,24.95,feb
swsh2-207,Scoop Up Net,Trainer,,2025/02/22,,,,,,,4.95,3.77,54.99,feb
swsh2-208,Tool Scrapper,Trainer,,2025/02/22,,,,,,,3.27,1.99,89.0,feb
swsh2-209,Twin Energy,Energy,,2025/02/22,,,,,,,4.96,4.0,25.0,feb
swsh3-1,Butterfree V,Pokémon,Grass,2025/02/22,,,,,,,0.81,0.38,89.0,feb
swsh3-2,Butterfree VMAX,Pokémon,Grass,2025/02/22,,,,,,,2.55,1.49,89.0,feb
